2024-05-11 19:39:01.811 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-19 13:01:57.105 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-05-19 13:01:57.106 [restartedMain] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-05-19 13:01:57.108 [restartedMain] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-19 13:01:57.118 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-05-19 13:01:57.118 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-19 13:01:57.211 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-19 13:01:57.243 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 13:01:57.325 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-19 13:01:57.335 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-19 13:01:57.366 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@794ff69b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@628791b4, org.springframework.security.web.context.SecurityContextHolderFilter@5eac3813, org.springframework.security.web.header.HeaderWriterFilter@52898b1e, org.springframework.web.filter.CorsFilter@70dfc98e, org.springframework.security.web.authentication.logout.LogoutFilter@e8a6a30, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5afc0f83, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7417ccd4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2f961f2f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4ae54001, org.springframework.security.web.access.ExceptionTranslationFilter@7465e7ee, org.springframework.security.web.access.intercept.AuthorizationFilter@5b392e64]
2024-05-19 13:01:57.391 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore1']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 13:01:57.391 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore1']
2024-05-19 13:01:57.391 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore2']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 13:01:57.391 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore2']
2024-05-19 13:01:57.396 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-05-19 13:01:57.400 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-05-19 13:01:57.402 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-05-19 13:01:57.405 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 0.62 seconds (process running for 10819.638)
2024-05-19 13:01:57.406 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-05-19 14:31:22.956 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-19 14:31:22.961 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-05-19 14:31:22.986 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 24 ms
2024-05-19 15:12:12.391 [http-nio-8080-exec-5] INFO  com.bixicrm.BTWebApp.Controllers.ClientController - Client Added:28
2024-05-19 15:13:15.980 [http-nio-8080-exec-5] INFO  com.bixicrm.BTWebApp.Controllers.ClientController - Client Edited:28
2024-05-19 15:13:27.619 [http-nio-8080-exec-6] INFO  com.bixicrm.BTWebApp.Controllers.ClientController - Client Edited:28
2024-05-19 15:14:28.535 [http-nio-8080-exec-3] INFO  com.bixicrm.BTWebApp.Controllers.UserController - User added: com.bixicrm.BTWebApp.entity.User@478b291
2024-05-19 15:19:43.669 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-19 15:19:43.677 [Thread-11] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2024-05-19 15:19:43.684 [Thread-11] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 15:19:43.936 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 17152 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-19 15:19:43.936 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-19 15:19:44.164 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-19 15:19:44.183 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 19 ms. Found 6 JPA repository interfaces.
2024-05-19 15:19:44.304 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-19 15:19:44.306 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-19 15:19:44.306 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 15:19:44.306 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-19 15:19:44.325 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-19 15:19:44.325 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 386 ms
2024-05-19 15:19:44.371 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-05-19 15:19:44.375 [restartedMain] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-05-19 15:19:44.378 [restartedMain] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-19 15:19:44.389 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-05-19 15:19:44.389 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-19 15:19:44.529 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-19 15:19:44.594 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 15:19:44.773 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-19 15:19:44.790 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-19 15:19:44.840 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4c3773e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@993589d, org.springframework.security.web.context.SecurityContextHolderFilter@21ed665b, org.springframework.security.web.header.HeaderWriterFilter@1780e512, org.springframework.web.filter.CorsFilter@5e0a441a, org.springframework.security.web.authentication.logout.LogoutFilter@16b904ae, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@d2af0ff, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4ee4a32, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3a5dd3cd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4fdfa2c, org.springframework.security.web.access.ExceptionTranslationFilter@4f2e3466, org.springframework.security.web.access.intercept.AuthorizationFilter@5c5163e6]
2024-05-19 15:19:44.892 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore1']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 15:19:44.892 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore1']
2024-05-19 15:19:44.892 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore2']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 15:19:44.892 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore2']
2024-05-19 15:19:44.899 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-05-19 15:19:44.902 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-05-19 15:19:44.904 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-05-19 15:19:44.907 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 1.018 seconds (process running for 19087.14)
2024-05-19 15:19:44.909 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-05-19 15:19:47.385 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-19 15:19:47.393 [Thread-15] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2024-05-19 15:19:47.396 [Thread-15] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 15:19:47.483 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 17152 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-19 15:19:47.484 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-19 15:19:47.567 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-19 15:19:47.580 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13 ms. Found 6 JPA repository interfaces.
2024-05-19 15:19:47.635 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-19 15:19:47.635 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-19 15:19:47.636 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 15:19:47.636 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-19 15:19:47.647 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-19 15:19:47.647 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 162 ms
2024-05-19 15:19:47.666 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
